Sitename,SPECIES,COMMONNAME,LAT,LONG
"Woodview Park, Castleknock",Betula pendula,Silver Birch,53.37822088,-6.359432986
"Woodview Park, Castleknock",Betula pendula,Silver Birch,53.37959926,-6.359323019
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37191961,-6.384489319
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37183841,-6.384485031
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37169399,-6.384510634
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.3715342,-6.384542377
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37145127,-6.384569407
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37123822,-6.384636221
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37116072,-6.384666652
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.3710159,-6.38474185
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37087392,-6.384868176
"Burnell Park Avenue, Castleknock",Sorbus aucuparia,Rowan (Mountain Ash),53.37076082,-6.384943977
"Burnell Park Avenue, Castleknock",Sorbus aucuparia,Rowan (Mountain Ash),53.37076654,-6.385040973
"Burnell Park Avenue, Castleknock",Sorbus aucuparia,Rowan (Mountain Ash),53.37071307,-6.384980643
"Burnell Park Avenue, Castleknock",Acer pseudoplatanus,Sycamore,53.37062159,-6.384947444
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.3705669,-6.384956876
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.37056473,-6.384962518
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.3706028,-6.385019675
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.3704697,-6.384991807
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.37042849,-6.385028074
"Burnell Park Avenue, Castleknock",Acer platanoides,Norway Maple,53.37042095,-6.384955038
"Burnell Park Avenue, Castleknock",Sorbus aucuparia,Rowan (Mountain Ash),53.37065948,-6.385237646
"Burnell Park Avenue, Castleknock",Prunus cerasifera 'Nigra',Myrobalan (Purple) P,53.37047075,-6.384989814
"Burnell Park Avenue, Castleknock",Prunus cerasifera 'Nigra',Myrobalan (Purple) P,53.37041654,-6.384955205
"Burnell Park Avenue, Castleknock",Prunus cerasifera,Myrobalan Plum,53.37043179,-6.385026147
"Burnell Park Avenue, Castleknock",Sorbus aucuparia,Rowan (Mountain Ash),53.37065954,-6.3852414
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37063311,-6.385313919
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.3705028,-6.385731437
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37047008,-6.385829886
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37039923,-6.38610587
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37034231,-6.386355633
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37032318,-6.386482866
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37016349,-6.386681525
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37028743,-6.386922645
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.3702864,-6.387417906
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37049197,-6.387448601
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37049428,-6.387540166
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37055249,-6.387545328
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37061822,-6.387535483
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37067969,-6.387542325
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37073792,-6.38754929
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37082037,-6.387559096
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37089166,-6.387561811
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37093542,-6.387468505
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37061256,-6.387196431
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37095218,-6.38724595
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37104797,-6.387192746
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37104253,-6.387275591
"Burnell Park Avenue, Castleknock",Carpinus betulus,Hornbeam,53.3710324,-6.387343737
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37102568,-6.387411904
"Burnell Park Avenue, Castleknock",Carpinus betulus,Hornbeam,53.37101882,-6.387468959
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37101297,-6.387527929
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37123833,-6.387640515
"Burnell Park Avenue, Castleknock",Tilia cordata,Small-Leafed Lime,53.37150324,-6.387687302
"Delwood Road, Blanchardstown",Prunus cerasifera 'Nigra',Myrobalan (Purple) P,53.38077545,-6.38765816
"Delwood Road, Blanchardstown",Acer pseudoplatanus,Sycamore,53.38063979,-6.38833837
"Delwood Road, Blanchardstown",Acer saccharinum,Silver Maple,53.38057771,-6.388612282
"Delwood Road, Blanchardstown",Acer pseudoplatanus,Sycamore,53.3808544,-6.387335968
"Delwood Road, Blanchardstown",Acer platanoides 'Crimson King',Norway Maple,53.38131795,-6.385353576
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.38136495,-6.38518122
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.38141945,-6.384992047
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.38146357,-6.384845348
"Delwood Road, Blanchardstown",Acer platanoides 'Crimson King',Norway Maple,53.38153669,-6.384578372
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.38159009,-6.384387437
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.38168984,-6.384062641
"Delwood Road, Blanchardstown",Platanus x acerifolia,London Plane,53.381737,-6.383895686
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39000674,-6.424018792
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39013997,-6.423975386
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39025355,-6.423934512
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39040108,-6.42389238
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39052376,-6.42388048
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39073669,-6.42389095
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.3908113,-6.423893602
"Stonebridge Avenue, Blanchardstown",Sorbus spp.,Sorbus spp.,53.39087884,-6.423856382
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39093717,-6.423619274
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39094766,-6.423420762
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39096921,-6.423058444
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.3907386,-6.42270921
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39050361,-6.422688438
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39027439,-6.422689553
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39022488,-6.42284561
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39048693,-6.422834114
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39062199,-6.422847458
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.3907484,-6.422866532
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39086357,-6.422952166
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39086587,-6.423126453
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39085819,-6.423286377
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39085135,-6.423435298
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39084233,-6.423582344
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39077417,-6.423735334
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39055575,-6.423730631
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39022298,-6.423783369
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.39034103,-6.423747738
"Stonebridge Avenue, Blanchardstown",Acer campestre,Field Maple,53.3900832,-6.423827016
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39146657,-6.422500841
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39147157,-6.422715317
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.391475,-6.422893173
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39148206,-6.423094796
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39146924,-6.423531958
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39144992,-6.42373636
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39141783,-6.424130189
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39138418,-6.424487547
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39145616,-6.424787638
"Elmwood Close, Blanchardstown",Acer campestre,Field Maple,53.39159553,-6.424705374
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39170778,-6.424734298
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39181985,-6.424748497
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39197564,-6.424753715
"Elmwood Close, Blanchardstown",Acer campestre,Field Maple,53.3920954,-6.424765827
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39224237,-6.424769567
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39236424,-6.424777842
"Elmwood Close, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39220416,-6.424611332
"Elmwood Close, Blanchardstown",Acer campestre,Field Maple,53.39188346,-6.424584699
"Elmwood Close, Blanchardstown",Acer campestre,Field Maple,53.39163287,-6.424546154
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39149034,-6.42438817
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39152981,-6.423968362
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39154013,-6.42383765
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39156173,-6.423561609
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39157501,-6.42340328
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39157515,-6.42308038
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39156857,-6.422834694
"Elmwood Close, Blanchardstown",Carpinus betulus,Hornbeam,53.39156615,-6.422399898
,Tilia spp.,Lime,53.39971542,-6.244362023
,Aesculus hippocastanum,Horse Chestnut,53.39979511,-6.244263415
,Acer pseudoplatanus,Sycamore,53.39976872,-6.244704897
,Crataegus spp.,Hawthorn,53.39975355,-6.244419243
,Quercus spp.,Oak,53.4001156,-6.244125417
,Quercus spp.,Oak,53.40090385,-6.243575253
,Quercus spp.,Oak,53.40081933,-6.243644896
,Aesculus hippocastanum,Horse Chestnut,53.40070072,-6.243932309
,Quercus spp.,Oak,53.40059863,-6.243999064
,Quercus spp.,Oak,53.40043162,-6.243983842
,Acer pseudoplatanus,Sycamore,53.40050975,-6.243925591
,Acer pseudoplatanus,Sycamore,53.4002752,-6.244236272
,Quercus spp.,Oak,53.40034826,-6.244431435
,Quercus spp.,Oak,53.40027739,-6.244830849
,Quercus spp.,Oak,53.40004521,-6.244410838
,Acer pseudoplatanus,Sycamore,53.39958363,-6.244205971
,Fraxinus excelsior,Common Ash,53.3996761,-6.244224264
,Tilia x europaea,Common Lime,53.39969615,-6.244542794
,Acer pseudoplatanus,Sycamore,53.39994778,-6.244201945
,Quercus spp.,Oak,53.40033576,-6.244028237
,Quercus spp.,Oak,53.40022246,-6.244084177
,Carpinus betulus,Hornbeam,53.40055507,-6.243872302
,Quercus spp.,Oak,53.40073265,-6.243714474
,Quercus spp.,Oak,53.40065683,-6.243783757
,Carpinus betulus,Hornbeam,53.40124246,-6.243179532
,Carpinus betulus,Hornbeam,53.40120171,-6.243243611
,Carpinus betulus,Hornbeam,53.40115654,-6.243300505
,Fagus sylvatica,Common Beech,53.40135069,-6.243377007
,Fagus sylvatica,Common Beech,53.40142436,-6.243315178
,Acer pseudoplatanus,Sycamore,53.40157131,-6.242864951
,Acer pseudoplatanus,Sycamore,53.40165324,-6.242766091
,Fraxinus excelsior,Common Ash,53.40180954,-6.243097365
,Fagus sylvatica,Common Beech,53.4018488,-6.242938015
,Fraxinus excelsior,Common Ash,53.40189479,-6.242778237
,Larix kaempferi,Japanese Larch,53.40192153,-6.243257997
,Acer pseudoplatanus,Sycamore,53.40178769,-6.242510944
,Fagus sylvatica,Common Beech,53.40193472,-6.24251225
,Acer pseudoplatanus,Sycamore,53.4019752,-6.24228293
,Fraxinus excelsior,Common Ash,53.40207524,-6.24222377
,Acer pseudoplatanus,Sycamore,53.40215008,-6.242088512
,Fraxinus excelsior,Common Ash,53.40221468,-6.24200871
,Fraxinus excelsior,Common Ash,53.40227961,-6.241951
,Fagus sylvatica,Common Beech,53.40233996,-6.241875131
,Quercus spp.,Oak,53.40225933,-6.242208809
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39939369,-6.403527115
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.399537,-6.403419056
"Briarwood Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39930665,-6.4035836
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39902579,-6.403821748
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39895453,-6.403908763
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39883401,-6.404082268
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39844612,-6.404689461
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39862022,-6.404416828
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39812594,-6.405186011
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39796526,-6.405393938
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39770311,-6.405640538
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39742243,-6.405898802
"Briarwood Lawn, Blanchardstown",Tilia spp.,Lime,53.39731628,-6.40599809
"Briarwood Lawn, Blanchardstown",Platanus x hispanica,London Plane,53.39755578,-6.407837323
"Briarwood Lawn, Blanchardstown",Acer pseudoplatanus,Sycamore,53.39751498,-6.407574541
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39746772,-6.407319368
"Briarwood Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39742088,-6.407095451
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39738752,-6.406898395
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.397289,-6.406336783
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39733278,-6.406170068
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.3974293,-6.40608377
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39781824,-6.405722381
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39806192,-6.405485793
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39815143,-6.405372239
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.3982631,-6.405195614
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39841265,-6.404975172
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39867579,-6.404554272
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39876189,-6.404428065
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39893798,-6.40414994
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39903693,-6.404002953
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39911477,-6.403917496
"Briarwood Lawn, Blanchardstown",Prunus serrulata,Japanese Cherry,53.39935466,-6.403726889
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39961113,-6.403546485
"Briarwood Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39973613,-6.403459261
"Huntstown Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39911657,-6.403400224
"Huntstown Lawn, Blanchardstown",Sorbus aucuparia,Rowan (Mountain Ash),53.39905319,-6.403169554
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39899854,-6.402940364
"Huntstown Lawn, Blanchardstown",Prunus serrulata,Japanese Cherry,53.39908809,-6.402742456
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.3991901,-6.402663307
"Huntstown Lawn, Blanchardstown",Prunus serrulata,Japanese Cherry,53.39926826,-6.402601742
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39941392,-6.40250081
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39948883,-6.402444778
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39944952,-6.402293945
"Huntstown Lawn, Blanchardstown",Sorbus spp.,Sorbus spp.,53.39937569,-6.402349937
"Huntstown Lawn, Blanchardstown",Tilia spp.,Lime,53.3991627,-6.402502858
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39908777,-6.402557086
"Huntstown Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39893273,-6.402608752
"Huntstown Lawn, Blanchardstown",Carpinus betulus,Hornbeam,53.39887801,-6.40245489
"Huntstown Lawn, Blanchardstown",Acer pseudoplatanus,Sycamore,53.39880945,-6.402172848
"Huntstown Lawn, Blanchardstown",Alnus spp.,Common Alder,53.39870426,-6.402182354
"Huntstown Lawn, Blanchardstown",Unknown Broadleaf,Unknown Broadleaf,53.39878176,-6.402480449
"Huntstown Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39885375,-6.402776946
"Huntstown Lawn, Blanchardstown",Tilia spp.,Lime,53.39889421,-6.402933296
"Huntstown Lawn, Blanchardstown",Castanea sativa,Sweet (Spanish) Ches,53.39897674,-6.403278866
"Huntstown Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39902662,-6.403480722
"Huntstown Lawn, Blanchardstown",Acer campestre,Field Maple,53.39806266,-6.403988462
"Huntstown Lawn, Blanchardstown",Fraxinus excelsior,Common Ash,53.39815746,-6.403860126
"Huntstown Lawn, Blanchardstown",Acer platanoides,Norway Maple,53.39835912,-6.403599239
